UTMx512,UTMy361,Z,Longitude,Latitude,Elevation
-4756.170,-3282.356,1094.791,-122.027,45.216,1094.791
-4729.299,-3282.485,1111.843,-122.025,45.216,1111.843
-4702.258,-3282.613,1173.319,-122.022,45.216,1173.319
-4675.386,-3282.740,1228.458,-122.020,45.216,1228.458
-4648.347,-3282.867,1243.484,-122.018,45.216,1243.484
-4621.307,-3282.993,1234.128,-122.016,45.216,1234.128
-4594.435,-3283.118,1228.758,-122.014,45.216,1228.758
-4567.562,-3283.242,1216.661,-122.012,45.216,1216.661
-4540.691,-3283.366,1151.095,-122.009,45.216,1151.095
-4513.651,-3283.489,1041.162,-122.007,45.216,1041.162
-4486.611,-3283.612,983.380,-122.005,45.216,983.380
-4459.739,-3283.733,1051.984,-122.003,45.216,1051.984
-4432.867,-3283.853,1141.586,-122.001,45.216,1141.586
-4405.827,-3283.973,1308.191,-121.998,45.216,1308.191
-4378.956,-3284.092,1351.556,-121.996,45.216,1351.556
-4351.916,-3284.211,1348.420,-121.994,45.216,1348.420
-4325.043,-3284.329,1311.166,-121.992,45.216,1311.166
-4298.003,-3284.446,1268.906,-121.990,45.216,1268.906
-4271.131,-3284.562,1221.390,-121.987,45.216,1221.390
-4244.260,-3284.677,1197.725,-121.985,45.216,1197.725
-4217.220,-3284.793,1205.644,-121.983,45.216,1205.644
-4190.348,-3284.906,1247.242,-121.981,45.216,1247.242
-4163.308,-3285.020,1292.798,-121.979,45.216,1292.798
-4136.268,-3285.134,1337.424,-121.976,45.216,1337.424
-4109.396,-3285.245,1388.888,-121.974,45.216,1388.888
-4082.524,-3285.356,1433.171,-121.972,45.216,1433.171
-4055.484,-3285.467,1411.059,-121.970,45.216,1411.059
-4028.612,-3285.576,1336.215,-121.968,45.216,1336.215
-4001.572,-3285.686,1266.847,-121.965,45.216,1266.847
-3974.700,-3285.794,1228.897,-121.963,45.216,1228.897
-3947.660,-3285.902,1206.670,-121.961,45.216,1206.670
-3920.788,-3286.008,1188.725,-121.959,45.216,1188.725
-3893.917,-3286.114,1167.047,-121.957,45.216,1167.047
-3866.876,-3286.220,1117.068,-121.955,45.216,1117.068
-3839.836,-3286.325,1069.107,-121.952,45.216,1069.107
-3812.964,-3286.428,1057.777,-121.950,45.216,1057.777
-3786.093,-3286.531,1083.906,-121.948,45.216,1083.906
-3759.220,-3286.633,1114.188,-121.946,45.216,1114.188
-3732.180,-3286.735,1140.602,-121.944,45.216,1140.602
-3705.141,-3286.837,1186.069,-121.941,45.216,1186.069
-3678.269,-3286.937,1247.180,-121.939,45.216,1247.180
-3651.229,-3287.036,1309.757,-121.937,45.216,1309.757
-3624.357,-3287.135,1362.876,-121.935,45.216,1362.876
-3597.485,-3287.233,1349.785,-121.933,45.216,1349.785
-3570.445,-3287.330,1301.086,-121.930,45.216,1301.086
-3543.573,-3287.427,1249.863,-121.928,45.216,1249.863
-3516.533,-3287.523,1200.084,-121.926,45.216,1200.084
-3489.661,-3287.618,1186.627,-121.924,45.216,1186.627
-3462.621,-3287.712,1181.517,-121.922,45.216,1181.517
-3435.749,-3287.806,1130.965,-121.919,45.216,1130.965
-3408.877,-3287.898,1100.698,-121.917,45.216,1100.698
-3381.837,-3287.991,1081.700,-121.915,45.216,1081.700
-3354.797,-3288.083,1062.401,-121.913,45.216,1062.401
-3327.926,-3288.173,1039.715,-121.911,45.216,1039.715
-3301.053,-3288.263,1032.823,-121.908,45.216,1032.823
-3274.013,-3288.352,1063.374,-121.906,45.216,1063.374
-3247.142,-3288.441,1118.042,-121.904,45.216,1118.042
-3220.102,-3288.529,1114.734,-121.902,45.216,1114.734
-3193.230,-3288.616,1055.148,-121.900,45.216,1055.148
-3166.190,-3288.702,1001.443,-121.898,45.216,1001.443
-3139.318,-3288.788,944.061,-121.895,45.216,944.061
-3112.446,-3288.872,916.850,-121.893,45.216,916.850
-3085.406,-3288.957,949.043,-121.891,45.216,949.043
-3058.534,-3289.040,989.082,-121.889,45.216,989.082
-3031.494,-3289.123,1025.404,-121.887,45.216,1025.404
-3004.622,-3289.205,1052.988,-121.884,45.216,1052.988
-2977.582,-3289.286,1044.638,-121.882,45.216,1044.638
-2950.710,-3289.366,1043.931,-121.880,45.216,1043.931
-2923.838,-3289.446,1043.536,-121.878,45.216,1043.536
-2896.798,-3289.525,1058.289,-121.876,45.216,1058.289
-2869.759,-3289.604,1066.536,-121.873,45.216,1066.536
-2842.886,-3289.681,1070.697,-121.871,45.216,1070.697
-2816.014,-3289.758,1042.336,-121.869,45.216,1042.336
-2788.974,-3289.834,1007.092,-121.867,45.216,1007.092
-2762.103,-3289.909,974.107,-121.865,45.216,974.107
-2735.062,-3289.984,926.831,-121.862,45.216,926.831
-2708.191,-3290.058,869.687,-121.860,45.216,869.687
-2681.151,-3290.131,835.963,-121.858,45.216,835.963
-2654.279,-3290.203,843.867,-121.856,45.216,843.867
-2627.407,-3290.275,864.664,-121.854,45.216,864.664
-2600.367,-3290.346,874.557,-121.852,45.216,874.557
-2573.495,-3290.416,882.930,-121.849,45.216,882.930
-2546.455,-3290.486,897.395,-121.847,45.216,897.395
-2519.583,-3290.554,913.422,-121.845,45.216,913.422
-2492.543,-3290.623,934.283,-121.843,45.216,934.283
-2465.671,-3290.690,944.150,-121.841,45.216,944.150
-2438.799,-3290.756,951.043,-121.838,45.216,951.043
-2411.759,-3290.822,956.906,-121.836,45.216,956.906
-2384.719,-3290.888,967.519,-121.834,45.216,967.519
-2357.847,-3290.952,980.473,-121.832,45.216,980.473
-2330.975,-3291.015,993.123,-121.830,45.216,993.123
-2303.936,-3291.078,998.925,-121.827,45.216,998.925
-2277.064,-3291.141,1003.472,-121.825,45.216,1003.472
-2250.024,-3291.202,1011.089,-121.823,45.216,1011.089
-2223.152,-3291.263,1011.555,-121.821,45.216,1011.555
-2196.112,-3291.323,999.427,-121.819,45.216,999.427
-2169.240,-3291.382,985.147,-121.816,45.216,985.147
-2142.368,-3291.440,982.527,-121.814,45.216,982.527
-2115.328,-3291.498,980.686,-121.812,45.216,980.686
-2088.456,-3291.555,975.124,-121.810,45.216,975.124
-2061.416,-3291.612,972.813,-121.808,45.216,972.813
-2034.544,-3291.667,976.073,-121.805,45.216,976.073
-2007.504,-3291.722,990.234,-121.803,45.216,990.234
-1980.632,-3291.776,1011.240,-121.801,45.216,1011.240
-1953.760,-3291.830,1018.235,-121.799,45.216,1018.235
-1926.720,-3291.883,1018.727,-121.797,45.216,1018.727
-1899.680,-3291.935,1003.912,-121.795,45.216,1003.912
-1872.808,-3291.986,947.332,-121.792,45.216,947.332
-1845.936,-3292.036,938.495,-121.790,45.216,938.495
-1818.896,-3292.086,968.090,-121.788,45.216,968.090
-1792.024,-3292.135,999.677,-121.786,45.216,999.677
-1764.985,-3292.183,1021.833,-121.784,45.216,1021.833
-1738.113,-3292.231,1015.400,-121.781,45.216,1015.400
-1711.073,-3292.278,995.620,-121.779,45.216,995.620
-1684.201,-3292.323,958.394,-121.777,45.216,958.394
-1657.329,-3292.369,976.307,-121.775,45.216,976.307
-1630.289,-3292.414,983.523,-121.773,45.216,983.523
-1603.249,-3292.458,986.528,-121.770,45.216,986.528
-1576.377,-3292.501,991.025,-121.768,45.216,991.025
-1549.505,-3292.543,991.857,-121.766,45.216,991.857
-1522.465,-3292.585,992.650,-121.764,45.216,992.650
-1495.593,-3292.626,992.550,-121.762,45.216,992.550
-1468.553,-3292.666,992.423,-121.759,45.216,992.423
-1441.681,-3292.706,993.696,-121.757,45.216,993.696
-1414.641,-3292.745,993.385,-121.755,45.216,993.385
-1387.769,-3292.782,1006.448,-121.753,45.216,1006.448
-1360.897,-3292.820,1014.800,-121.751,45.216,1014.800
-1333.857,-3292.856,1017.180,-121.748,45.216,1017.180
-1306.985,-3292.892,1016.606,-121.746,45.216,1016.606
-1279.945,-3292.927,1011.411,-121.744,45.216,1011.411
-1253.074,-3292.961,1005.460,-121.742,45.216,1005.460
-1226.034,-3292.996,1000.990,-121.740,45.216,1000.990
-1199.162,-3293.028,1004.049,-121.738,45.216,1004.049
-1172.290,-3293.060,1010.000,-121.735,45.216,1010.000
-1145.250,-3293.092,1016.579,-121.733,45.216,1016.579
-1118.210,-3293.123,1028.656,-121.731,45.216,1028.656
-1091.338,-3293.153,1044.063,-121.729,45.216,1044.063
-1064.466,-3293.182,1061.964,-121.727,45.216,1061.964
-1037.426,-3293.210,1089.479,-121.724,45.216,1089.479
-1010.554,-3293.238,1128.654,-121.722,45.216,1128.654
-983.514,-3293.265,1175.820,-121.720,45.216,1175.820
-956.642,-3293.292,1231.938,-121.718,45.216,1231.938
-929.602,-3293.317,1284.337,-121.716,45.216,1284.337
-902.730,-3293.342,1328.076,-121.713,45.216,1328.076
-875.858,-3293.366,1352.583,-121.711,45.216,1352.583
-848.818,-3293.390,1347.021,-121.709,45.216,1347.021
-821.946,-3293.412,1339.488,-121.707,45.216,1339.488
-794.906,-3293.434,1340.366,-121.705,45.216,1340.366
-767.867,-3293.456,1322.729,-121.702,45.216,1322.729
-740.995,-3293.476,1288.929,-121.700,45.216,1288.929
-714.123,-3293.496,1228.671,-121.698,45.216,1228.671
-687.251,-3293.515,1192.004,-121.696,45.216,1192.004
-660.211,-3293.533,1191.422,-121.694,45.216,1191.422
-633.171,-3293.551,1186.994,-121.692,45.216,1186.994
-606.299,-3293.568,1186.268,-121.689,45.216,1186.268
-579.427,-3293.584,1201.738,-121.687,45.216,1201.738
-552.387,-3293.599,1224.539,-121.685,45.216,1224.539
-525.515,-3293.614,1255.087,-121.683,45.216,1255.087
-498.475,-3293.627,1296.657,-121.681,45.216,1296.657
-471.603,-3293.641,1357.521,-121.678,45.216,1357.521
-444.563,-3293.653,1425.558,-121.676,45.216,1425.558
-417.691,-3293.665,1490.054,-121.674,45.216,1490.054
-390.819,-3293.676,1545.502,-121.672,45.216,1545.502
-363.779,-3293.686,1583.697,-121.670,45.216,1583.697
-336.907,-3293.695,1601.961,-121.667,45.216,1601.961
-309.867,-3293.704,1595.588,-121.665,45.216,1595.588
-282.827,-3293.712,1548.176,-121.663,45.216,1548.176
-255.956,-3293.720,1481.068,-121.661,45.216,1481.068
-229.084,-3293.726,1436.899,-121.659,45.216,1436.899
-202.212,-3293.732,1420.980,-121.656,45.216,1420.980
-175.172,-3293.737,1412.224,-121.654,45.216,1412.224
-148.132,-3293.742,1403.393,-121.652,45.216,1403.393
-121.260,-3293.745,1392.544,-121.650,45.216,1392.544
-94.220,-3293.748,1382.661,-121.648,45.216,1382.661
-67.348,-3293.750,1366.771,-121.645,45.216,1366.771
-40.476,-3293.752,1350.340,-121.643,45.216,1350.340
-13.436,-3293.753,1336.346,-121.641,45.216,1336.346
13.436,-3293.753,1312.785,-121.639,45.216,1312.785
40.476,-3293.752,1282.997,-121.637,45.216,1282.997
67.348,-3293.750,1251.538,-121.635,45.216,1251.538
94.220,-3293.748,1224.322,-121.632,45.216,1224.322
121.260,-3293.745,1201.473,-121.630,45.216,1201.473
148.132,-3293.742,1182.690,-121.628,45.216,1182.690
175.172,-3293.737,1155.131,-121.626,45.216,1155.131
202.212,-3293.732,1115.876,-121.624,45.216,1115.876
229.084,-3293.726,1054.063,-121.621,45.216,1054.063
255.956,-3293.720,981.297,-121.619,45.216,981.297
282.995,-3293.712,941.856,-121.617,45.216,941.856
309.867,-3293.704,922.914,-121.615,45.216,922.914
336.907,-3293.695,911.502,-121.613,45.216,911.502
363.779,-3293.686,907.146,-121.610,45.216,907.146
390.819,-3293.676,905.155,-121.608,45.216,905.155
417.691,-3293.665,908.574,-121.606,45.216,908.574
444.563,-3293.653,914.878,-121.604,45.216,914.878
471.603,-3293.641,921.490,-121.602,45.216,921.490
498.643,-3293.627,938.150,-121.599,45.216,938.150
525.515,-3293.614,969.226,-121.597,45.216,969.226
552.387,-3293.599,1021.428,-121.595,45.216,1021.428
579.427,-3293.584,1098.284,-121.593,45.216,1098.284
606.299,-3293.568,1181.719,-121.591,45.216,1181.719
633.339,-3293.551,1263.534,-121.588,45.216,1263.534
660.211,-3293.533,1321.356,-121.586,45.216,1321.356
687.251,-3293.515,1351.265,-121.584,45.216,1351.265
714.123,-3293.496,1355.747,-121.582,45.216,1355.747
740.995,-3293.476,1347.411,-121.580,45.216,1347.411
768.035,-3293.456,1349.489,-121.578,45.216,1349.489
794.906,-3293.434,1352.841,-121.575,45.216,1352.841
821.946,-3293.412,1340.371,-121.573,45.216,1340.371
848.818,-3293.390,1306.689,-121.571,45.216,1306.689
875.858,-3293.366,1271.734,-121.569,45.216,1271.734
902.730,-3293.342,1263.413,-121.567,45.216,1263.413
929.602,-3293.317,1274.219,-121.564,45.216,1274.219
956.642,-3293.292,1283.979,-121.562,45.216,1283.979
983.682,-3293.265,1286.885,-121.560,45.216,1286.885
1010.554,-3293.238,1276.350,-121.558,45.216,1276.350
1037.426,-3293.210,1267.475,-121.556,45.216,1267.475
1064.466,-3293.182,1276.243,-121.553,45.216,1276.243
1091.338,-3293.153,1249.435,-121.551,45.216,1249.435
1118.378,-3293.123,1183.567,-121.549,45.216,1183.567
1145.250,-3293.092,1137.844,-121.547,45.216,1137.844
1172.290,-3293.060,1126.452,-121.545,45.216,1126.452
1199.162,-3293.028,1147.445,-121.542,45.216,1147.445
1226.034,-3292.996,1167.892,-121.540,45.216,1167.892
1253.074,-3292.961,1204.490,-121.538,45.216,1204.490
1279.945,-3292.927,1238.141,-121.536,45.216,1238.141
1306.985,-3292.892,1255.100,-121.534,45.216,1255.100
1333.857,-3292.856,1263.983,-121.532,45.216,1263.983
1360.897,-3292.820,1256.957,-121.529,45.216,1256.957
1387.769,-3292.782,1238.100,-121.527,45.216,1238.100
1414.641,-3292.745,1223.618,-121.525,45.216,1223.618
1441.681,-3292.706,1217.756,-121.523,45.216,1217.756
1468.721,-3292.666,1216.234,-121.521,45.216,1216.234
1495.593,-3292.626,1217.232,-121.518,45.216,1217.232
1522.465,-3292.585,1214.478,-121.516,45.216,1214.478
1549.505,-3292.543,1200.531,-121.514,45.216,1200.531
1576.377,-3292.501,1177.179,-121.512,45.216,1177.179
1603.417,-3292.458,1158.165,-121.510,45.216,1158.165
1630.289,-3292.414,1147.036,-121.507,45.216,1147.036
1657.329,-3292.369,1145.785,-121.505,45.216,1145.785
1684.201,-3292.323,1145.892,-121.503,45.216,1145.892
1711.073,-3292.278,1145.480,-121.501,45.216,1145.480
1738.113,-3292.231,1139.715,-121.499,45.216,1139.715
1764.985,-3292.183,1124.177,-121.496,45.216,1124.177
1792.024,-3292.135,1112.809,-121.494,45.216,1112.809
1818.896,-3292.086,1101.405,-121.492,45.216,1101.405
1845.936,-3292.036,1087.494,-121.490,45.216,1087.494
1872.808,-3291.986,1074.296,-121.488,45.216,1074.296
1899.680,-3291.935,1062.551,-121.485,45.216,1062.551
1926.720,-3291.883,1049.792,-121.483,45.216,1049.792
1953.760,-3291.830,1037.272,-121.481,45.216,1037.272
1980.632,-3291.776,1025.972,-121.479,45.216,1025.972
2007.504,-3291.722,1018.513,-121.477,45.216,1018.513
2034.544,-3291.667,1006.773,-121.475,45.216,1006.773
2061.416,-3291.612,995.819,-121.472,45.216,995.819
2088.456,-3291.555,988.034,-121.470,45.216,988.034
2115.328,-3291.498,977.443,-121.468,45.216,977.443
2142.368,-3291.440,963.819,-121.466,45.216,963.819
2169.240,-3291.382,950.716,-121.464,45.216,950.716
2196.112,-3291.323,935.610,-121.461,45.216,935.610
2223.152,-3291.263,919.288,-121.459,45.216,919.288
2250.024,-3291.202,905.298,-121.457,45.216,905.298
2277.064,-3291.141,898.165,-121.455,45.216,898.165
2303.936,-3291.078,890.856,-121.453,45.216,890.856
2330.975,-3291.015,880.314,-121.450,45.216,880.314
2357.847,-3290.952,868.787,-121.448,45.216,868.787
2384.719,-3290.888,856.840,-121.446,45.216,856.840
2411.759,-3290.822,845.698,-121.444,45.216,845.698
2438.799,-3290.756,840.004,-121.442,45.216,840.004
2465.671,-3290.690,837.073,-121.439,45.216,837.073
2492.543,-3290.623,832.616,-121.437,45.216,832.616
2519.583,-3290.554,824.011,-121.435,45.216,824.011
2546.455,-3290.486,814.862,-121.433,45.216,814.862
2573.495,-3290.416,804.254,-121.431,45.216,804.254
2600.367,-3290.346,787.667,-121.428,45.216,787.667
2627.407,-3290.275,775.329,-121.426,45.216,775.329
2654.279,-3290.203,791.659,-121.424,45.216,791.659
2681.151,-3290.131,805.080,-121.422,45.216,805.080
2708.191,-3290.058,803.322,-121.420,45.216,803.322
2735.231,-3289.984,796.514,-121.418,45.216,796.514
2762.103,-3289.909,785.477,-121.415,45.216,785.477
2788.974,-3289.834,770.704,-121.413,45.216,770.704
2816.014,-3289.758,762.119,-121.411,45.216,762.119
2842.886,-3289.681,756.374,-121.409,45.216,756.374
2869.927,-3289.603,749.654,-121.407,45.216,749.654
2896.798,-3289.525,740.563,-121.404,45.216,740.563
2923.838,-3289.446,731.748,-121.402,45.216,731.748
2950.710,-3289.366,718.543,-121.400,45.216,718.543
2977.582,-3289.286,707.055,-121.398,45.216,707.055
3004.622,-3289.205,700.514,-121.396,45.216,700.514
3031.494,-3289.123,694.353,-121.393,45.216,694.353
3058.534,-3289.040,687.143,-121.391,45.216,687.143
3085.574,-3288.956,678.998,-121.389,45.216,678.998
3112.446,-3288.872,674.566,-121.387,45.216,674.566
3139.318,-3288.788,674.439,-121.385,45.216,674.439
3166.190,-3288.702,675.150,-121.382,45.216,675.150
3193.230,-3288.616,674.811,-121.380,45.216,674.811
3220.270,-3288.528,676.335,-121.378,45.216,676.335
3247.142,-3288.441,674.004,-121.376,45.216,674.004
3274.013,-3288.352,669.179,-121.374,45.216,669.179
3301.053,-3288.263,663.143,-121.372,45.216,663.143
3327.926,-3288.173,658.776,-121.369,45.216,658.776
3354.966,-3288.082,654.247,-121.367,45.216,654.247
3381.837,-3287.991,660.776,-121.365,45.216,660.776
3408.877,-3287.898,661.946,-121.363,45.216,661.946
3435.749,-3287.806,660.474,-121.361,45.216,660.474
3462.621,-3287.712,657.853,-121.358,45.216,657.853
3489.661,-3287.618,654.997,-121.356,45.216,654.997
3516.533,-3287.523,652.745,-121.354,45.216,652.745
3543.573,-3287.427,650.793,-121.352,45.216,650.793
3570.613,-3287.330,648.533,-121.350,45.216,648.533
3597.485,-3287.233,646.734,-121.347,45.216,646.734
3624.357,-3287.135,644.216,-121.345,45.216,644.216
3651.229,-3287.036,642.110,-121.343,45.216,642.110
3678.269,-3286.937,640.550,-121.341,45.216,640.550
3705.309,-3286.836,640.137,-121.339,45.216,640.137
3732.180,-3286.735,639.092,-121.336,45.216,639.092
3759.220,-3286.633,637.368,-121.334,45.216,637.368
3786.093,-3286.531,636.287,-121.332,45.216,636.287
3812.964,-3286.428,633.998,-121.330,45.216,633.998
3840.004,-3286.324,627.602,-121.328,45.216,627.602
3866.876,-3286.220,620.234,-121.325,45.216,620.234
3893.917,-3286.114,616.229,-121.323,45.216,616.229
3920.788,-3286.008,612.444,-121.321,45.216,612.444
3947.660,-3285.902,608.052,-121.319,45.216,608.052
3974.700,-3285.794,602.986,-121.317,45.216,602.986
4001.572,-3285.686,596.728,-121.315,45.216,596.728
4028.612,-3285.576,586.413,-121.312,45.216,586.413
4055.652,-3285.466,578.080,-121.310,45.216,578.080
4082.524,-3285.356,573.336,-121.308,45.216,573.336
4109.396,-3285.245,571.845,-121.306,45.216,571.845
4136.268,-3285.134,571.277,-121.304,45.216,571.277
4163.308,-3285.020,569.976,-121.301,45.216,569.976
4190.348,-3284.906,567.958,-121.299,45.216,567.958
4217.220,-3284.793,564.691,-121.297,45.216,564.691
4244.260,-3284.677,561.089,-121.295,45.216,561.089
4271.131,-3284.562,555.979,-121.293,45.216,555.979
4298.003,-3284.446,550.895,-121.290,45.216,550.895
4325.043,-3284.329,549.073,-121.288,45.216,549.073
4351.916,-3284.211,546.761,-121.286,45.216,546.761
4378.956,-3284.092,545.487,-121.284,45.216,545.487
4405.827,-3283.973,543.830,-121.282,45.216,543.830
4432.867,-3283.853,541.459,-121.279,45.216,541.459
4459.739,-3283.733,540.252,-121.277,45.216,540.252
4486.611,-3283.612,540.351,-121.275,45.216,540.351
4513.651,-3283.489,541.264,-121.273,45.216,541.264
4540.691,-3283.366,542.331,-121.271,45.216,542.331
4567.562,-3283.242,543.005,-121.268,45.216,543.005
4594.435,-3283.118,543.588,-121.266,45.216,543.588
4621.307,-3282.993,543.074,-121.264,45.216,543.074
4648.347,-3282.867,540.777,-121.262,45.216,540.777
4675.386,-3282.740,538.043,-121.260,45.216,538.043
4702.258,-3282.613,537.175,-121.258,45.216,537.175
4729.299,-3282.485,536.693,-121.255,45.216,536.693
4756.170,-3282.356,534.958,-121.253,45.216,534.958
4783.042,-3282.227,531.623,-121.251,45.216,531.623
4810.083,-3282.096,527.093,-121.249,45.216,527.093
4836.954,-3281.966,520.803,-121.247,45.216,520.803
4863.994,-3281.833,519.569,-121.244,45.216,519.569
4890.866,-3281.702,521.994,-121.242,45.216,521.994
4917.906,-3281.568,522.363,-121.240,45.216,522.363
4944.778,-3281.435,521.295,-121.238,45.216,521.295
4971.818,-3281.300,522.226,-121.236,45.216,522.226
4998.690,-3281.165,524.821,-121.233,45.216,524.821
5025.730,-3281.028,525.705,-121.231,45.216,525.705
5052.602,-3280.891,525.371,-121.229,45.216,525.371
5079.474,-3280.754,525.301,-121.227,45.216,525.301
5106.513,-3280.615,525.103,-121.225,45.216,525.103
5133.386,-3280.477,525.001,-121.222,45.216,525.001
5160.425,-3280.337,522.789,-121.220,45.216,522.789
5187.298,-3280.197,518.654,-121.218,45.216,518.654
5214.337,-3280.055,515.720,-121.216,45.216,515.720
5241.209,-3279.913,512.931,-121.214,45.216,512.931
5268.082,-3279.771,511.519,-121.212,45.216,511.519
5295.121,-3279.627,511.597,-121.209,45.216,511.597
5322.161,-3279.482,512.219,-121.207,45.216,512.219
5349.034,-3279.338,511.113,-121.205,45.216,511.113
5375.905,-3279.193,502.838,-121.203,45.216,502.838
5402.945,-3279.046,455.755,-121.201,45.216,455.755
5429.817,-3278.899,382.683,-121.198,45.216,382.683
5456.857,-3278.751,405.848,-121.196,45.216,405.848
5483.729,-3278.603,471.829,-121.194,45.216,471.829
5510.769,-3278.453,503.235,-121.192,45.216,503.235
5537.641,-3278.304,511.980,-121.190,45.216,511.980
5564.513,-3278.153,511.801,-121.187,45.216,511.801
